Geo Point;Geo Shape;crossing;@id;highway
50.7142554, 3.0858167;"{""type"": ""Point"", ""coordinates"": [3.0858167, 50.7142554]}";;node/2584848555;crossing
50.7193924, 3.1096596;"{""type"": ""Point"", ""coordinates"": [3.1096596, 50.7193924]}";;node/2587552843;crossing
50.7333243, 3.0879486;"{""type"": ""Point"", ""coordinates"": [3.0879486, 50.7333243]}";;node/2587552897;crossing
50.7361918, 3.0838975;"{""type"": ""Point"", ""coordinates"": [3.0838975, 50.7361918]}";;node/2587552905;crossing
50.7384701, 3.079937;"{""type"": ""Point"", ""coordinates"": [3.079937, 50.7384701]}";;node/2587552912;crossing
50.738559, 3.0808902;"{""type"": ""Point"", ""coordinates"": [3.0808902, 50.738559]}";;node/2587552913;crossing
50.7387967, 3.0793763;"{""type"": ""Point"", ""coordinates"": [3.0793763, 50.7387967]}";;node/2587552920;crossing
50.7401752, 3.0835564;"{""type"": ""Point"", ""coordinates"": [3.0835564, 50.7401752]}";traffic_signals;node/2587552925;crossing
50.7403575, 3.0834737;"{""type"": ""Point"", ""coordinates"": [3.0834737, 50.7403575]}";traffic_signals;node/2587552932;crossing
50.741388, 3.080113;"{""type"": ""Point"", ""coordinates"": [3.080113, 50.741388]}";;node/2587552951;crossing
50.742376, 3.0819069;"{""type"": ""Point"", ""coordinates"": [3.0819069, 50.742376]}";;node/2587552969;crossing
50.7468002, 3.0867677;"{""type"": ""Point"", ""coordinates"": [3.0867677, 50.7468002]}";;node/2587553002;crossing
50.7475074, 3.0780475;"{""type"": ""Point"", ""coordinates"": [3.0780475, 50.7475074]}";;node/2587553008;crossing
50.6303424, 2.9798453;"{""type"": ""Point"", ""coordinates"": [2.9798453, 50.6303424]}";zebra;node/3292378026;crossing
50.6315383, 2.9840689;"{""type"": ""Point"", ""coordinates"": [2.9840689, 50.6315383]}";zebra;node/3292378062;crossing
50.6297599, 3.0193822;"{""type"": ""Point"", ""coordinates"": [3.0193822, 50.6297599]}";zebra;node/3292388395;crossing
50.7991506, 3.114358;"{""type"": ""Point"", ""coordinates"": [3.114358, 50.7991506]}";;node/3301113296;crossing
50.7992888, 3.1198042;"{""type"": ""Point"", ""coordinates"": [3.1198042, 50.7992888]}";;node/3309944861;crossing
50.6157139, 3.1289894;"{""type"": ""Point"", ""coordinates"": [3.1289894, 50.6157139]}";zebra;node/3326820577;crossing
50.6147295, 3.1288523;"{""type"": ""Point"", ""coordinates"": [3.1288523, 50.6147295]}";zebra;node/3326820581;crossing
50.6145183, 3.1288257;"{""type"": ""Point"", ""coordinates"": [3.1288257, 50.6145183]}";zebra;node/3326820587;crossing
50.6164869, 3.1235849;"{""type"": ""Point"", ""coordinates"": [3.1235849, 50.6164869]}";zebra;node/3326830761;crossing
50.6167993, 3.1276731;"{""type"": ""Point"", ""coordinates"": [3.1276731, 50.6167993]}";zebra;node/3326830772;crossing
50.6523923, 3.0024193;"{""type"": ""Point"", ""coordinates"": [3.0024193, 50.6523923]}";zebra;node/3327294776;crossing
50.6027685, 3.1401624;"{""type"": ""Point"", ""coordinates"": [3.1401624, 50.6027685]}";zebra;node/3361555077;crossing
50.603389, 3.1422173;"{""type"": ""Point"", ""coordinates"": [3.1422173, 50.603389]}";zebra;node/3361555081;crossing
50.549858, 2.8509699;"{""type"": ""Point"", ""coordinates"": [2.8509699, 50.549858]}";;node/3371627138;crossing
50.5783517, 2.8580926;"{""type"": ""Point"", ""coordinates"": [2.8580926, 50.5783517]}";;node/3371627177;crossing
50.5808033, 2.8653327;"{""type"": ""Point"", ""coordinates"": [2.8653327, 50.5808033]}";;node/3371627506;crossing
50.5841496, 2.8847024;"{""type"": ""Point"", ""coordinates"": [2.8847024, 50.5841496]}";;node/3371627514;crossing
50.6143446, 2.9288365;"{""type"": ""Point"", ""coordinates"": [2.9288365, 50.6143446]}";;node/3371627535;crossing
50.6233895, 2.9554394;"{""type"": ""Point"", ""coordinates"": [2.9554394, 50.6233895]}";;node/3371627539;crossing
50.617438, 3.0634983;"{""type"": ""Point"", ""coordinates"": [3.0634983, 50.617438]}";traffic_signals;node/3386562221;crossing
50.6174751, 3.0619487;"{""type"": ""Point"", ""coordinates"": [3.0619487, 50.6174751]}";uncontrolled;node/3386562222;crossing
50.7922545, 3.1236756;"{""type"": ""Point"", ""coordinates"": [3.1236756, 50.7922545]}";;node/3433649784;crossing
50.7150573, 3.2461218;"{""type"": ""Point"", ""coordinates"": [3.2461218, 50.7150573]}";uncontrolled;node/3456650572;crossing
50.6457689, 2.9797405;"{""type"": ""Point"", ""coordinates"": [2.9797405, 50.6457689]}";;node/3459604478;crossing
50.6518798, 2.9832361;"{""type"": ""Point"", ""coordinates"": [2.9832361, 50.6518798]}";zebra;node/3463726717;crossing
50.6448622, 2.9708529;"{""type"": ""Point"", ""coordinates"": [2.9708529, 50.6448622]}";zebra;node/3484187016;crossing
50.5976319, 2.955452;"{""type"": ""Point"", ""coordinates"": [2.955452, 50.5976319]}";;node/3526212866;crossing
50.6114686, 2.9696878;"{""type"": ""Point"", ""coordinates"": [2.9696878, 50.6114686]}";zebra;node/3553451797;crossing
50.5604551, 2.8393812;"{""type"": ""Point"", ""coordinates"": [2.8393812, 50.5604551]}";;node/3554522733;crossing
50.7329259, 3.1657514;"{""type"": ""Point"", ""coordinates"": [3.1657514, 50.7329259]}";;node/3556948200;crossing
50.7332424, 3.1660555;"{""type"": ""Point"", ""coordinates"": [3.1660555, 50.7332424]}";;node/3556948207;crossing
50.7363004, 3.1921914;"{""type"": ""Point"", ""coordinates"": [3.1921914, 50.7363004]}";;node/3566491819;crossing
50.6454364, 2.9848034;"{""type"": ""Point"", ""coordinates"": [2.9848034, 50.6454364]}";zebra;node/3605735166;crossing
50.7866601, 3.1268061;"{""type"": ""Point"", ""coordinates"": [3.1268061, 50.7866601]}";zebra;node/3608886779;crossing
50.7900159, 3.1300623;"{""type"": ""Point"", ""coordinates"": [3.1300623, 50.7900159]}";zebra;node/3608898310;crossing
50.7900092, 3.1302526;"{""type"": ""Point"", ""coordinates"": [3.1302526, 50.7900092]}";zebra;node/3608898311;crossing
50.7900782, 3.1303484;"{""type"": ""Point"", ""coordinates"": [3.1303484, 50.7900782]}";zebra;node/3608898312;crossing
50.7884674, 3.13105;"{""type"": ""Point"", ""coordinates"": [3.13105, 50.7884674]}";zebra;node/3608937655;crossing
50.788132, 3.1325565;"{""type"": ""Point"", ""coordinates"": [3.1325565, 50.788132]}";zebra;node/3608937663;crossing
50.78934, 3.133504;"{""type"": ""Point"", ""coordinates"": [3.133504, 50.78934]}";zebra;node/3608937678;crossing
50.7892251, 3.1324441;"{""type"": ""Point"", ""coordinates"": [3.1324441, 50.7892251]}";zebra;node/3608943494;crossing
50.7891168, 3.1318013;"{""type"": ""Point"", ""coordinates"": [3.1318013, 50.7891168]}";zebra;node/3608943499;crossing
50.7903097, 3.1321255;"{""type"": ""Point"", ""coordinates"": [3.1321255, 50.7903097]}";zebra;node/3608943520;crossing
50.7901911, 3.1310877;"{""type"": ""Point"", ""coordinates"": [3.1310877, 50.7901911]}";zebra;node/3608943529;crossing
50.7904844, 3.1328978;"{""type"": ""Point"", ""coordinates"": [3.1328978, 50.7904844]}";zebra;node/3608943531;crossing
50.7883763, 3.1310108;"{""type"": ""Point"", ""coordinates"": [3.1310108, 50.7883763]}";zebra;node/3608944152;crossing
50.7885374, 3.1309348;"{""type"": ""Point"", ""coordinates"": [3.1309348, 50.7885374]}";zebra;node/3608944153;crossing
50.7661818, 3.0039921;"{""type"": ""Point"", ""coordinates"": [3.0039921, 50.7661818]}";zebra;node/3608957921;crossing
50.7527112, 2.9486109;"{""type"": ""Point"", ""coordinates"": [2.9486109, 50.7527112]}";zebra;node/3613427312;crossing
50.7526889, 2.9489981;"{""type"": ""Point"", ""coordinates"": [2.9489981, 50.7526889]}";zebra;node/3613427313;crossing
50.7690424, 3.0018296;"{""type"": ""Point"", ""coordinates"": [3.0018296, 50.7690424]}";zebra;node/3613427700;crossing
50.7704139, 2.9983268;"{""type"": ""Point"", ""coordinates"": [2.9983268, 50.7704139]}";zebra;node/3613427701;crossing
50.7702941, 2.9983048;"{""type"": ""Point"", ""coordinates"": [2.9983048, 50.7702941]}";zebra;node/3613427702;crossing
50.7774212, 2.994205;"{""type"": ""Point"", ""coordinates"": [2.994205, 50.7774212]}";zebra;node/3613510213;crossing
50.77778, 2.9964142;"{""type"": ""Point"", ""coordinates"": [2.9964142, 50.77778]}";zebra;node/3613510227;crossing
50.6318053, 3.1255252;"{""type"": ""Point"", ""coordinates"": [3.1255252, 50.6318053]}";;node/3620379236;crossing
50.7727362, 3.0444335;"{""type"": ""Point"", ""coordinates"": [3.0444335, 50.7727362]}";zebra;node/3633340494;crossing
50.7676513, 3.0785596;"{""type"": ""Point"", ""coordinates"": [3.0785596, 50.7676513]}";zebra;node/3633340591;crossing
50.7691958, 3.0785022;"{""type"": ""Point"", ""coordinates"": [3.0785022, 50.7691958]}";zebra;node/3633340596;crossing
50.7698977, 3.0784887;"{""type"": ""Point"", ""coordinates"": [3.0784887, 50.7698977]}";zebra;node/3633340598;crossing
50.7712846, 3.0782222;"{""type"": ""Point"", ""coordinates"": [3.0782222, 50.7712846]}";zebra;node/3633340606;crossing
50.7724498, 3.073497;"{""type"": ""Point"", ""coordinates"": [3.073497, 50.7724498]}";zebra;node/3633340611;crossing
50.7725459, 3.0734049;"{""type"": ""Point"", ""coordinates"": [3.0734049, 50.7725459]}";zebra;node/3633340612;crossing
50.7725486, 3.0721958;"{""type"": ""Point"", ""coordinates"": [3.0721958, 50.7725486]}";zebra;node/3633340615;crossing
50.7729363, 3.0676641;"{""type"": ""Point"", ""coordinates"": [3.0676641, 50.7729363]}";zebra;node/3633340617;crossing
50.7716877, 3.0801784;"{""type"": ""Point"", ""coordinates"": [3.0801784, 50.7716877]}";zebra;node/3633340638;crossing
50.7719672, 3.0810417;"{""type"": ""Point"", ""coordinates"": [3.0810417, 50.7719672]}";zebra;node/3633340640;crossing
50.7834949, 3.1100739;"{""type"": ""Point"", ""coordinates"": [3.1100739, 50.7834949]}";zebra;node/3633340675;crossing
50.7833188, 3.1214584;"{""type"": ""Point"", ""coordinates"": [3.1214584, 50.7833188]}";zebra;node/3633340716;crossing
50.7836459, 3.1227189;"{""type"": ""Point"", ""coordinates"": [3.1227189, 50.7836459]}";zebra;node/3633340721;crossing
50.786269, 3.1212965;"{""type"": ""Point"", ""coordinates"": [3.1212965, 50.786269]}";zebra;node/3633340729;crossing
50.7504115, 2.9433254;"{""type"": ""Point"", ""coordinates"": [2.9433254, 50.7504115]}";zebra;node/3633383197;crossing
50.5458172, 3.0188885;"{""type"": ""Point"", ""coordinates"": [3.0188885, 50.5458172]}";uncontrolled;node/3635195544;crossing
50.6826957, 3.0451803;"{""type"": ""Point"", ""coordinates"": [3.0451803, 50.6826957]}";uncontrolled;node/3639630094;crossing
50.6416752, 3.0138969;"{""type"": ""Point"", ""coordinates"": [3.0138969, 50.6416752]}";zebra;node/3645055013;crossing
50.6412131, 3.0142479;"{""type"": ""Point"", ""coordinates"": [3.0142479, 50.6412131]}";zebra;node/3645055025;crossing
50.6403968, 3.0140114;"{""type"": ""Point"", ""coordinates"": [3.0140114, 50.6403968]}";zebra;node/3645055028;crossing
50.6424933, 3.0130198;"{""type"": ""Point"", ""coordinates"": [3.0130198, 50.6424933]}";zebra;node/3645083404;crossing
50.6413687, 3.0116708;"{""type"": ""Point"", ""coordinates"": [3.0116708, 50.6413687]}";zebra;node/3645083477;crossing
50.6473087, 3.0194909;"{""type"": ""Point"", ""coordinates"": [3.0194909, 50.6473087]}";zebra;node/3648695272;crossing
50.6486847, 3.0251437;"{""type"": ""Point"", ""coordinates"": [3.0251437, 50.6486847]}";zebra;node/3648696933;crossing
50.6529125, 3.060619;"{""type"": ""Point"", ""coordinates"": [3.060619, 50.6529125]}";zebra;node/3649483957;crossing
50.6528295, 3.0609782;"{""type"": ""Point"", ""coordinates"": [3.0609782, 50.6528295]}";zebra;node/3649483970;crossing
50.651574, 3.0613233;"{""type"": ""Point"", ""coordinates"": [3.0613233, 50.651574]}";zebra;node/3649483972;crossing
50.6515875, 3.0609216;"{""type"": ""Point"", ""coordinates"": [3.0609216, 50.6515875]}";zebra;node/3649483973;crossing
50.651045, 3.0672212;"{""type"": ""Point"", ""coordinates"": [3.0672212, 50.651045]}";zebra;node/3649529261;crossing
50.6514411, 3.0693452;"{""type"": ""Point"", ""coordinates"": [3.0693452, 50.6514411]}";zebra;node/3649529333;crossing
50.6530838, 3.0690949;"{""type"": ""Point"", ""coordinates"": [3.0690949, 50.6530838]}";zebra;node/3649529343;crossing
50.6530763, 3.067718;"{""type"": ""Point"", ""coordinates"": [3.067718, 50.6530763]}";zebra;node/3649529346;crossing
50.6529265, 3.0668848;"{""type"": ""Point"", ""coordinates"": [3.0668848, 50.6529265]}";zebra;node/3649529348;crossing
50.6528453, 3.0667172;"{""type"": ""Point"", ""coordinates"": [3.0667172, 50.6528453]}";zebra;node/3649529350;crossing
50.65295, 3.0658742;"{""type"": ""Point"", ""coordinates"": [3.0658742, 50.65295]}";zebra;node/3649529352;crossing
50.6476718, 3.0718818;"{""type"": ""Point"", ""coordinates"": [3.0718818, 50.6476718]}";zebra;node/3649529370;crossing
50.6475483, 3.0718299;"{""type"": ""Point"", ""coordinates"": [3.0718299, 50.6475483]}";zebra;node/3649529371;crossing
50.6473231, 3.0721906;"{""type"": ""Point"", ""coordinates"": [3.0721906, 50.6473231]}";zebra;node/3649529372;crossing
50.6463404, 3.07374;"{""type"": ""Point"", ""coordinates"": [3.07374, 50.6463404]}";zebra;node/3649529398;crossing
50.611828, 3.0655526;"{""type"": ""Point"", ""coordinates"": [3.0655526, 50.611828]}";zebra;node/3649547187;crossing
50.6841753, 3.0512071;"{""type"": ""Point"", ""coordinates"": [3.0512071, 50.6841753]}";;node/3650726288;crossing
50.6847996, 3.0490248;"{""type"": ""Point"", ""coordinates"": [3.0490248, 50.6847996]}";;node/3650726293;crossing
50.6385182, 3.0542693;"{""type"": ""Point"", ""coordinates"": [3.0542693, 50.6385182]}";zebra;node/3655567770;crossing
50.6199431, 3.0612145;"{""type"": ""Point"", ""coordinates"": [3.0612145, 50.6199431]}";zebra;node/2463561191;crossing
50.6205432, 3.060791;"{""type"": ""Point"", ""coordinates"": [3.060791, 50.6205432]}";zebra;node/2463561193;crossing
50.6275252, 3.1542206;"{""type"": ""Point"", ""coordinates"": [3.1542206, 50.6275252]}";;node/2463890176;crossing
50.6644332, 3.228063;"{""type"": ""Point"", ""coordinates"": [3.228063, 50.6644332]}";;node/2470076891;crossing
50.6645933, 3.2281887;"{""type"": ""Point"", ""coordinates"": [3.2281887, 50.6645933]}";;node/2470076893;crossing
50.6658518, 3.2269953;"{""type"": ""Point"", ""coordinates"": [3.2269953, 50.6658518]}";;node/2470076906;crossing
50.6661656, 3.2269097;"{""type"": ""Point"", ""coordinates"": [3.2269097, 50.6661656]}";;node/2470076907;crossing
50.6314744, 3.0714524;"{""type"": ""Point"", ""coordinates"": [3.0714524, 50.6314744]}";zebra;node/2490655399;crossing
50.6320693, 3.0753373;"{""type"": ""Point"", ""coordinates"": [3.0753373, 50.6320693]}";;node/2490655406;crossing
50.6323997, 3.070373;"{""type"": ""Point"", ""coordinates"": [3.070373, 50.6323997]}";;node/2490655414;crossing
50.6355172, 3.0767245;"{""type"": ""Point"", ""coordinates"": [3.0767245, 50.6355172]}";zebra;node/2490655432;crossing
50.6250485, 3.0914761;"{""type"": ""Point"", ""coordinates"": [3.0914761, 50.6250485]}";;node/2497832478;crossing
50.5391108, 2.7872998;"{""type"": ""Point"", ""coordinates"": [2.7872998, 50.5391108]}";;node/2507627446;crossing
50.5782727, 3.0143039;"{""type"": ""Point"", ""coordinates"": [3.0143039, 50.5782727]}";;node/2525406442;crossing
50.6404664, 3.1571208;"{""type"": ""Point"", ""coordinates"": [3.1571208, 50.6404664]}";;node/2529051906;crossing
50.6310122, 3.0771265;"{""type"": ""Point"", ""coordinates"": [3.0771265, 50.6310122]}";;node/2545027387;crossing
50.5511273, 2.8688016;"{""type"": ""Point"", ""coordinates"": [2.8688016, 50.5511273]}";;node/2550940618;crossing
50.6447527, 3.1656794;"{""type"": ""Point"", ""coordinates"": [3.1656794, 50.6447527]}";;node/2554339582;crossing
50.6504289, 3.0363084;"{""type"": ""Point"", ""coordinates"": [3.0363084, 50.6504289]}";;node/2558661282;crossing
50.6509661, 3.0344888;"{""type"": ""Point"", ""coordinates"": [3.0344888, 50.6509661]}";;node/2558661299;crossing
50.6511738, 3.0341351;"{""type"": ""Point"", ""coordinates"": [3.0341351, 50.6511738]}";;node/2558661341;crossing
50.6573414, 3.0090395;"{""type"": ""Point"", ""coordinates"": [3.0090395, 50.6573414]}";;node/2561017132;crossing
50.6594304, 3.0075266;"{""type"": ""Point"", ""coordinates"": [3.0075266, 50.6594304]}";;node/2561017150;crossing
50.6624467, 3.0054396;"{""type"": ""Point"", ""coordinates"": [3.0054396, 50.6624467]}";;node/2561017208;crossing
50.6684402, 2.9913828;"{""type"": ""Point"", ""coordinates"": [2.9913828, 50.6684402]}";;node/2561028444;crossing
50.5505733, 3.039125;"{""type"": ""Point"", ""coordinates"": [3.039125, 50.5505733]}";;node/2561526404;crossing
50.5526289, 3.0387422;"{""type"": ""Point"", ""coordinates"": [3.0387422, 50.5526289]}";;node/2561526459;crossing
50.6852071, 3.139374;"{""type"": ""Point"", ""coordinates"": [3.139374, 50.6852071]}";;node/2561533252;crossing
50.5497723, 3.2548097;"{""type"": ""Point"", ""coordinates"": [3.2548097, 50.5497723]}";;node/2561578993;crossing
50.6219718, 3.0612433;"{""type"": ""Point"", ""coordinates"": [3.0612433, 50.6219718]}";zebra;node/2562615305;crossing
50.6222607, 3.0612476;"{""type"": ""Point"", ""coordinates"": [3.0612476, 50.6222607]}";;node/2562615307;crossing
50.6242748, 3.0643049;"{""type"": ""Point"", ""coordinates"": [3.0643049, 50.6242748]}";zebra;node/2562615319;crossing
50.6243347, 3.064431;"{""type"": ""Point"", ""coordinates"": [3.064431, 50.6243347]}";zebra;node/2562615323;crossing
50.6244535, 3.0673693;"{""type"": ""Point"", ""coordinates"": [3.0673693, 50.6244535]}";;node/2562615333;crossing
50.6259061, 3.0566444;"{""type"": ""Point"", ""coordinates"": [3.0566444, 50.6259061]}";zebra;node/2562615340;crossing
50.6259536, 3.0589531;"{""type"": ""Point"", ""coordinates"": [3.0589531, 50.6259536]}";zebra;node/2562615344;crossing
50.6259913, 3.0563516;"{""type"": ""Point"", ""coordinates"": [3.0563516, 50.6259913]}";zebra;node/2562615347;crossing
50.6260852, 3.0562978;"{""type"": ""Point"", ""coordinates"": [3.0562978, 50.6260852]}";zebra;node/2562615355;crossing
50.6261147, 3.0591755;"{""type"": ""Point"", ""coordinates"": [3.0591755, 50.6261147]}";zebra;node/2562615358;crossing
50.6263537, 3.0564043;"{""type"": ""Point"", ""coordinates"": [3.0564043, 50.6263537]}";zebra;node/2562615362;crossing
50.6271357, 3.0799469;"{""type"": ""Point"", ""coordinates"": [3.0799469, 50.6271357]}";;node/2562615383;crossing
50.629238, 3.078211;"{""type"": ""Point"", ""coordinates"": [3.078211, 50.629238]}";zebra;node/2562615484;crossing
50.7677707, 3.1430253;"{""type"": ""Point"", ""coordinates"": [3.1430253, 50.7677707]}";;node/2565253724;crossing
50.6248742, 3.0997786;"{""type"": ""Point"", ""coordinates"": [3.0997786, 50.6248742]}";;node/2567624762;crossing
50.7558839, 3.1913881;"{""type"": ""Point"", ""coordinates"": [3.1913881, 50.7558839]}";;node/2569538968;crossing
50.7567341, 3.1947742;"{""type"": ""Point"", ""coordinates"": [3.1947742, 50.7567341]}";;node/2569538973;crossing
50.7575669, 3.1977579;"{""type"": ""Point"", ""coordinates"": [3.1977579, 50.7575669]}";;node/2569538981;crossing
50.7576108, 3.1978438;"{""type"": ""Point"", ""coordinates"": [3.1978438, 50.7576108]}";;node/2569538986;crossing
50.7578517, 3.1978542;"{""type"": ""Point"", ""coordinates"": [3.1978542, 50.7578517]}";;node/2569538997;crossing
50.7578949, 3.1973627;"{""type"": ""Point"", ""coordinates"": [3.1973627, 50.7578949]}";;node/2569539000;crossing
50.7579205, 3.1974433;"{""type"": ""Point"", ""coordinates"": [3.1974433, 50.7579205]}";;node/2569539001;crossing
50.7858215, 3.139774;"{""type"": ""Point"", ""coordinates"": [3.139774, 50.7858215]}";;node/2569539200;crossing
50.7874322, 3.1393921;"{""type"": ""Point"", ""coordinates"": [3.1393921, 50.7874322]}";;node/2569539265;crossing
50.7874392, 3.1394482;"{""type"": ""Point"", ""coordinates"": [3.1394482, 50.7874392]}";;node/2569539266;crossing
50.7874497, 3.1395323;"{""type"": ""Point"", ""coordinates"": [3.1395323, 50.7874497]}";;node/2569539267;crossing
50.7883902, 3.1391412;"{""type"": ""Point"", ""coordinates"": [3.1391412, 50.7883902]}";uncontrolled;node/2569539339;crossing
50.7886129, 3.1386588;"{""type"": ""Point"", ""coordinates"": [3.1386588, 50.7886129]}";;node/2569539373;crossing
50.7887745, 3.13951;"{""type"": ""Point"", ""coordinates"": [3.13951, 50.7887745]}";uncontrolled;node/2569539403;crossing
